date,usd
1384/02/12,8905
1384/02/13,8907
1384/02/14,8906
1384/02/15,8906
1384/02/16,8906
1384/02/17,8910
1384/02/18,8912
1384/02/19,8914
1384/02/20,8913
1384/02/21,8915
1384/02/22,8919
1384/02/23,8919
1384/02/24,8925
1384/02/25,8929
1384/02/26,8932
1384/02/27,8932
1384/02/28,8937
1384/02/29,8935
1384/02/30,8935
1384/02/31,8941
1384/03/01,8945
1384/03/02,8950
1384/03/03,8952
1384/03/04,8952
1384/03/05,8954
1384/03/06,8954
1384/03/07,8956
1384/03/08,8958
1384/03/09,8959
1384/03/10,8962
1384/03/11,8964
1384/03/12,8969
1384/03/13,8969
1384/03/14,8969
1384/03/15,8969
1384/03/16,8969
1384/03/17,8970
1384/03/18,8968
1384/03/19,8968
1384/03/20,8968
1384/03/21,8973
1384/03/22,8973
1384/03/23,8973
1384/03/24,8975
1384/03/25,8978
1384/03/26,8978
1384/03/27,8978
1384/03/28,8977
1384/03/29,8977
1384/03/30,8979
1384/03/31,8982
1384/04/01,8982
1384/04/02,8984
1384/04/03,8984
1384/04/04,8985
1384/04/05,8985
1384/04/06,8983
1384/04/07,8983
1384/04/08,8985
1384/04/09,8985
1384/04/10,8985
1384/04/11,8989
1384/04/12,8991
1384/04/13,8993
1384/04/14,8993
1384/04/15,8995
1384/04/16,8995
1384/04/17,8995
1384/04/18,8995
1384/04/19,8995
1384/04/20,8994
1384/04/21,8992
1384/04/22,8992
1384/04/23,8995
1384/04/24,8995
1384/04/25,8995
1384/04/26,8995
1384/04/27,8995
1384/04/28,8994
1384/04/29,8992
1384/04/30,8991
1384/04/31,8991
1384/05/01,8994
1384/05/02,8996
1384/05/03,8996
1384/05/04,8998
1384/05/05,8998
1384/05/06,8997
1384/05/07,8997
1384/05/08,8996
1384/05/09,8996
1384/05/10,8995
1384/05/11,8995
1384/05/12,8998
1384/05/13,8996
1384/05/14,8996
1384/05/15,8995
1384/05/16,8995
1384/05/17,8997
1384/05/18,8997
1384/05/19,8998
1384/05/20,8998
1384/05/21,8998
1384/05/22,8997
1384/05/23,8998
1384/05/24,9000
1384/05/25,9002
1384/05/26,9002
1384/05/27,9004
1384/05/28,9004
1384/05/29,9006
1384/05/30,9006
1384/05/31,9005
1384/06/01,9005
1384/06/02,9005
1384/06/03,9003
1384/06/04,9003
1384/06/05,9005
1384/06/06,9006
1384/06/07,9005
1384/06/08,9009
1384/06/09,9009
1384/06/10,9008
1384/06/11,9008
1384/06/12,9005
1384/06/13,9007
1384/06/14,9007
1384/06/15,9009
1384/06/16,9011
1384/06/17,9013
1384/06/18,9013
1384/06/19,9015
1384/06/20,9015
1384/06/21,9019
1384/06/22,9021
1384/06/23,9022
1384/06/24,9024
1384/06/25,9024
1384/06/26,9024
1384/06/27,9025
1384/06/28,9028
1384/06/29,9028
1384/06/30,9028
1384/06/31,9028
1384/07/01,9028
1384/07/02,9032
1384/07/03,9034
1384/07/04,9034
1384/07/05,9035
1384/07/06,9035
1384/07/07,9035
1384/07/08,9035
1384/07/09,9037
1384/07/10,9039
1384/07/11,9042
1384/07/12,9043
1384/07/13,9042
1384/07/14,9041
1384/07/15,9041
1384/07/16,9040
1384/07/17,9042
1384/07/18,9043
1384/07/19,9046
1384/07/20,9049
1384/07/21,9049
1384/07/22,9049
1384/07/23,9048
1384/07/24,9050
1384/07/25,9050
1384/07/26,9053
1384/07/27,9056
1384/07/28,9055
1384/07/29,9055
1384/07/30,9057
1384/08/01,9059
1384/08/02,9060
1384/08/03,9060
1384/08/04,9058
1384/08/05,9058
1384/08/06,9058
1384/08/07,9060
1384/08/08,9061
1384/08/09,9061
1384/08/10,9063
1384/08/11,9062
1384/08/12,9061
1384/08/13,9061
1384/08/14,9068
1384/08/15,9073
1384/08/16,9071
1384/08/17,9071
1384/08/18,9070
1384/08/19,9070
1384/08/20,9070
1384/08/21,9072
1384/08/22,9072
1384/08/23,9071
1384/08/24,9074
1384/08/25,9073
1384/08/26,9075
1384/08/27,9075
1384/08/28,9074
1384/08/29,9075
1384/08/30,9075
1384/09/01,9077
1384/09/02,9075
1384/09/03,9075
1384/09/04,9075
1384/09/05,9077
1384/09/06,9078
1384/09/07,9078
1384/09/08,9077
1384/09/09,9079
1384/09/10,9079
1384/09/11,9079
1384/09/12,9081
1384/09/13,9081
1384/09/14,9083
1384/09/15,9082
1384/09/16,9082
1384/09/17,9083
1384/09/18,9083
1384/09/19,9082
1384/09/20,9083
1384/09/21,9083
1384/09/22,9082
1384/09/23,9081
1384/09/24,9082
1384/09/25,9082
1384/09/26,9082
1384/09/27,9083
1384/09/28,9083
1384/09/29,9085
1384/09/30,9087
1384/10/01,9088
1384/10/02,9088
1384/10/03,9088
1384/10/04,9088
1384/10/05,9090
1384/10/06,9091
1384/10/07,9091
1384/10/08,9091
1384/10/09,9091
1384/10/10,9093
1384/10/11,9094
1384/10/12,9096
1384/10/13,9096
1384/10/14,9094
1384/10/15,9093
1384/10/16,9093
1384/10/17,9093
1384/10/18,9095
1384/10/19,9097
1384/10/20,9099
1384/10/21,9099
1384/10/22,9098
1384/10/23,9098
1384/10/24,9100
1384/10/25,9101
1384/10/26,9100
1384/10/27,9102
1384/10/28,9104
1384/10/29,9104
1384/10/30,9104
1384/11/01,9104
1384/11/02,9106
1384/11/03,9104
1384/11/04,9102
1384/11/05,9104
1384/11/06,9106
1384/11/07,9106
1384/11/08,9110
1384/11/09,9112
1384/11/10,9112
1384/11/11,9112
1384/11/12,9111
1384/11/13,9114
1384/11/14,9114
1384/11/15,9116
1384/11/16,9118
1384/11/17,9117
1384/11/18,9118
1384/11/19,9118
1384/11/20,9118
1384/11/21,9118
1384/11/22,9118
1384/11/23,9120
1384/11/24,9120
1384/11/25,9120
1384/11/26,9120
1384/11/27,9122
1384/11/28,9122
1384/11/29,9121
1384/11/30,9122
1384/12/01,9122
1384/12/02,9123
1384/12/03,9125
1384/12/04,9126
1384/12/05,9126
1384/12/06,9128
1384/12/07,9129
1384/12/08,9130
1384/12/09,9131
1384/12/10,9130
1384/12/11,9131
1384/12/12,9131
1384/12/13,9130
1384/12/14,9132
1384/12/15,9132
1384/12/16,9134
1384/12/17,9137
1384/12/18,9137
1384/12/19,9137
1384/12/20,9139
1384/12/21,9140
1384/12/22,9139
1384/12/23,9139
1384/12/24,9139
1384/12/25,9139
1384/12/26,9139
1384/12/27,9138
1384/12/28,9140
1384/12/29,9140
1385/01/01,9140
1385/01/02,9140
1385/01/03,9140
1385/01/04,9140
1385/01/05,9142
1385/01/06,9143
1385/01/07,9143
1385/01/08,9145
1385/01/09,9145
1385/01/10,9145
1385/01/11,9145
1385/01/12,9145
1385/01/13,9145
1385/01/14,9144
1385/01/15,9143
1385/01/16,9141
1385/01/17,9142
1385/01/18,9142
1385/01/19,9145
1385/01/20,9146
1385/01/21,9147
1385/01/22,9148
1385/01/23,9148
1385/01/24,9149
1385/01/25,9150
1385/01/26,9150
1385/01/27,9150
1385/01/28,9149
1385/01/29,9148
1385/01/30,9147
1385/01/31,9148
1385/02/01,9148
1385/02/02,9149
1385/02/03,9149
1385/02/04,9149
1385/02/05,9149
1385/02/06,9149
1385/02/07,9149
1385/02/08,9149
1385/02/09,9147
1385/02/10,9147
1385/02/11,9147
1385/02/12,9149
1385/02/13,9149
1385/02/14,9150
1385/02/15,9150
1385/02/16,9149
1385/02/17,9150
1385/02/18,9150
1385/02/19,9151
1385/02/20,9151
1385/02/21,9152
1385/02/22,9152
1385/02/23,9151
1385/02/24,9152
1385/02/25,9153
1385/02/26,9155
1385/02/27,9154
1385/02/28,9156
1385/02/29,9156
1385/02/30,9156
1385/02/31,9157
1385/03/01,9159
1385/03/02,9157
1385/03/03,9159
1385/03/04,9160
1385/03/05,9160
1385/03/06,9161
1385/03/07,9161
1385/03/08,9161
1385/03/09,9160
1385/03/10,9159
1385/03/11,9162
1385/03/12,9162
1385/03/13,9160
1385/03/14,9160
1385/03/15,9160
1385/03/16,9162
1385/03/17,9164
1385/03/18,9166
1385/03/19,9166
1385/03/20,9168
1385/03/21,9169
1385/03/22,9170
1385/03/23,9172
1385/03/24,9173
1385/03/25,9172
1385/03/26,9171
1385/03/27,9171
1385/03/28,9172
1385/03/29,9174
1385/03/30,9175
1385/03/31,9174
1385/04/01,9174
1385/04/02,9174
1385/04/03,9176
1385/04/04,9178
1385/04/05,9178
1385/04/06,9176
1385/04/07,9178
1385/04/08,9178
1385/04/09,9178
1385/04/10,9176
1385/04/11,9175
1385/04/12,9176
1385/04/13,9176
1385/04/14,9178
1385/04/15,9180
1385/04/16,9180
1385/04/17,9179
1385/04/18,9179
1385/04/19,9180
1385/04/20,9182
1385/04/21,9182
1385/04/22,9184
1385/04/23,9184
1385/04/24,9185
1385/04/25,9186
1385/04/26,9186
1385/04/27,9188
1385/04/28,9189
1385/04/29,9188
1385/04/30,9188
1385/04/31,9188
1385/05/01,9188
1385/05/02,9188
1385/05/03,9187
1385/05/04,9187
1385/05/05,9185
1385/05/06,9185
1385/05/07,9184
1385/05/08,9184
1385/05/09,9184
1385/05/10,9184
1385/05/11,9184
1385/05/12,9186
1385/05/13,9186
1385/05/14,9184
1385/05/15,9183
1385/05/16,9183
1385/05/17,9183
1385/05/18,9185
1385/05/19,9184
1385/05/20,9184
1385/05/21,9186
1385/05/22,9187
1385/05/23,9187
1385/05/24,9187
1385/05/25,9187
1385/05/26,9186
1385/05/27,9186
1385/05/28,9187
1385/05/29,9187
1385/05/30,9185
1385/05/31,9185
1385/06/01,9184
1385/06/02,9185
1385/06/03,9185
1385/06/04,9186
1385/06/05,9186
1385/06/06,9186
1385/06/07,9185
1385/06/08,9185
1385/06/09,9185
1385/06/10,9185
1385/06/11,9184
1385/06/12,9184
1385/06/13,9183
1385/06/14,9185
1385/06/15,9187
1385/06/16,9188
1385/06/17,9188
1385/06/18,9188
1385/06/19,9190
1385/06/20,9190
1385/06/21,9190
1385/06/22,9193
1385/06/23,9195
1385/06/24,9195
1385/06/25,9197
1385/06/26,9200
1385/06/27,9202
1385/06/28,9202
1385/06/29,9204
1385/06/30,9203
1385/06/31,9203
1385/07/01,9202
1385/07/02,9203
1385/07/03,9204
1385/07/04,9206
1385/07/05,9208
1385/07/06,9208
1385/07/07,9208
1385/07/08,9210
1385/07/09,9210
1385/07/10,9211
1385/07/11,9210
1385/07/12,9211
1385/07/13,9213
1385/07/14,9213
1385/07/15,9215
1385/07/16,9215
1385/07/17,9216
1385/07/18,9216
1385/07/19,9218
1385/07/20,9219
1385/07/21,9219
1385/07/22,9219
1385/07/23,9219
1385/07/24,9220
1385/07/25,9219
1385/07/26,9218
1385/07/27,9218
1385/07/28,9218
1385/07/29,9216
1385/07/30,9216
1385/08/01,9216
1385/08/02,9216
1385/08/03,9216
1385/08/04,9216
1385/08/05,9216
1385/08/06,9214
1385/08/07,9214
1385/08/08,9215
1385/08/09,9216
1385/08/10,9215
1385/08/11,9216
1385/08/12,9216
1385/08/13,9218
1385/08/14,9218
1385/08/15,9220
1385/08/16,9219
1385/08/17,9219
1385/08/18,9220
1385/08/19,9220
1385/08/20,9220
1385/08/21,9220
1385/08/22,9225
1385/08/23,9225
1385/08/24,9220
1385/08/25,9219
1385/08/26,9219
1385/08/27,9219
1385/08/28,9219
1385/08/29,9219
1385/08/30,9219
1385/09/01,9219
1385/09/02,9217
1385/09/03,9217
1385/09/04,9215
1385/09/05,9216
1385/09/06,9216
1385/09/07,9216
1385/09/08,9216
1385/09/09,9216
1385/09/10,9216
1385/09/11,9214
1385/09/12,9215
1385/09/13,9216
1385/09/14,9216
1385/09/15,9216
1385/09/16,9217
1385/09/17,9217
1385/09/18,9217
1385/09/19,9217
1385/09/20,9218
1385/09/21,9217
1385/09/22,9217
1385/09/23,9218
1385/09/24,9218
1385/09/25,9220
1385/09/26,9220
1385/09/27,9220
1385/09/28,9220
1385/09/29,9218
1385/09/30,9220
1385/10/01,9220
1385/10/02,9221
1385/10/03,9222
1385/10/04,9222
1385/10/05,9222
1385/10/06,9222
1385/10/07,9223
1385/10/08,9223
1385/10/09,9221
1385/10/10,9221
1385/10/11,9221
1385/10/12,9221
1385/10/13,9221
1385/10/14,9222
1385/10/15,9222
1385/10/16,9223
1385/10/17,9224
1385/10/18,9224
1385/10/19,9224
1385/10/20,9226
1385/10/21,9226
1385/10/22,9226
1385/10/23,9228
1385/10/24,9228
1385/10/25,9228
1385/10/26,9228
1385/10/27,9229
1385/10/28,9229
1385/10/29,9229
1385/10/30,9229
1385/11/01,9229
1385/11/02,9228
1385/11/03,9228
1385/11/04,9227
1385/11/05,9229
1385/11/06,9229
1385/11/07,9229
1385/11/08,9229
1385/11/09,9229
1385/11/10,9229
1385/11/11,9229
1385/11/12,9228
1385/11/13,9228
1385/11/14,9229
1385/11/15,9229
1385/11/16,9230
1385/11/17,9231
1385/11/18,9231
1385/11/19,9232
1385/11/20,9232
1385/11/21,9232
1385/11/22,9232
1385/11/23,9233
1385/11/24,9234
1385/11/25,9234
1385/11/26,9234
1385/11/27,9234
1385/11/28,9235
1385/11/29,9235
1385/11/30,9236
1385/12/01,9237
1385/12/02,9237
1385/12/03,9237
1385/12/04,9237
1385/12/05,9238
1385/12/06,9238
1385/12/07,9238
1385/12/08,9239
1385/12/09,9239
1385/12/10,9240
1385/12/11,9240
1385/12/12,9240
1385/12/13,9240
1385/12/14,9241
1385/12/15,9241
1385/12/16,9241
1385/12/17,9241
1385/12/18,9241
1385/12/19,9241
1385/12/20,9241
1385/12/21,9242
1385/12/22,9242
1385/12/23,9242
1385/12/24,9242
1385/12/25,9242
1385/12/26,9243
1385/12/27,9243
1385/12/28,9243
1385/12/29,9243
1386/01/01,9243
1386/01/02,9243
1386/01/03,9243
1386/01/04,9243
1386/01/05,9243
1386/01/06,9243
1386/01/07,9243
1386/01/08,9243
1386/01/09,9243
1386/01/10,9243
1386/01/11,9243
1386/01/12,9243
1386/01/13,9243
1386/01/14,9243
1386/01/15,9243
1386/01/16,9243
1386/01/17,9243
1386/01/18,9243
1386/01/19,9243
1386/01/20,9243
1386/01/21,9245
1386/01/22,9245
1386/01/23,9246
1386/01/24,9246
1386/01/25,9246
1386/01/26,9246
1386/01/27,9245
1386/01/28,9245
1386/01/29,9244
1386/01/30,9245
1386/01/31,9245
1386/02/01,9245
1386/02/02,9246
1386/02/03,9248
1386/02/04,9250
1386/02/05,9250
1386/02/06,9250
1386/02/07,9250
1386/02/08,9250
1386/02/09,9250
1386/02/10,9250
1386/02/11,9250
1386/02/12,9251
1386/02/13,9251
1386/02/14,9251
1386/02/15,9251
1386/02/16,9251
1386/02/17,9251
1386/02/18,9253
1386/02/19,9254
1386/02/20,9255
1386/02/21,9255
1386/02/22,9255
1386/02/23,9255
1386/02/24,9256
1386/02/25,9256
1386/02/26,9256
1386/02/27,9258
1386/02/28,9258
1386/02/29,9258
1386/02/30,9258
1386/02/31,9259
1386/03/01,9259
1386/03/02,9260
1386/03/03,9260
1386/03/04,9260
1386/03/05,9260
1386/03/06,9260
1386/03/07,9261
1386/03/08,9263
1386/03/09,9263
1386/03/10,9263
1386/03/11,9263
1386/03/12,9265
1386/03/13,9265
1386/03/14,9265
1386/03/15,9265
1386/03/16,9266
1386/03/17,9266
1386/03/18,9266
1386/03/19,9269
1386/03/20,9270
1386/03/21,9270
1386/03/22,9270
1386/03/23,9272
1386/03/24,9272
1386/03/25,9272
1386/03/26,9272
1386/03/27,9272
1386/03/28,9272
1386/03/29,9272
1386/03/30,9272
1386/03/31,9274
1386/04/01,9274
1386/04/02,9274
1386/04/03,9274
1386/04/04,9275
1386/04/05,9275
1386/04/06,9275
1386/04/07,9277
1386/04/08,9277
1386/04/09,9277
1386/04/10,9277
1386/04/11,9277
1386/04/12,9279
1386/04/13,9280
1386/04/14,9280
1386/04/15,9280
1386/04/16,9280
1386/04/17,9280
1386/04/18,9282
1386/04/19,9282
1386/04/20,9282
1386/04/21,9282
1386/04/22,9282
1386/04/23,9284
1386/04/24,9284
1386/04/25,9286
1386/04/26,9286
1386/04/27,9288
1386/04/28,9288
1386/04/29,9288
1386/04/30,9288
1386/04/31,9288
1386/05/01,9290
1386/05/02,9290
1386/05/03,9292
1386/05/04,9292
1386/05/05,9292
1386/05/06,9292
1386/05/07,9292
1386/05/08,9292
1386/05/09,9292
1386/05/10,9294
1386/05/11,9294
1386/05/12,9294
1386/05/13,9294
1386/05/14,9294
1386/05/15,9296
1386/05/16,9296
1386/05/17,9298
1386/05/18,9298
1386/05/19,9298
1386/05/20,9298
1386/05/21,9298
1386/05/22,9300
1386/05/23,9300
1386/05/24,9302
1386/05/25,9302
1386/05/26,9302
1386/05/27,9302
1386/05/28,9304
1386/05/29,9304
1386/05/30,9304
1386/05/31,9306
1386/06/01,9306
1386/06/02,9306
1386/06/03,9306
1386/06/04,9308
1386/06/05,9308
1386/06/06,9310
1386/06/07,9310
1386/06/08,9310
1386/06/09,9310
1386/06/10,9310
1386/06/11,9310
1386/06/12,9312
1386/06/13,9312
1386/06/14,9313
1386/06/15,9313
1386/06/16,9313
1386/06/17,9313
1386/06/18,9315
1386/06/19,9315
1386/06/20,9317
1386/06/21,9317
1386/06/22,9317
1386/06/23,9317
1386/06/24,9317
1386/06/25,9319
1386/06/26,9320
1386/06/27,9320
1386/06/28,9320
1386/06/29,9320
1386/06/30,9320
1386/06/31,9320
1386/07/01,9320
1386/07/02,9320
1386/07/03,9322
1386/07/04,9322
1386/07/05,9322
1386/07/06,9322
1386/07/07,9322
1386/07/08,9322
1386/07/09,9324
1386/07/10,9324
1386/07/11,9324
1386/07/12,9325
1386/07/13,9325
1386/07/14,9325
1386/07/15,9325
1386/07/16,9324
1386/07/17,9324
1386/07/18,9325
1386/07/19,9325
1386/07/20,9325
1386/07/21,9325
1386/07/22,9325
1386/07/23,9324
1386/07/24,9323
1386/07/25,9325
1386/07/26,9325
1386/07/27,9325
1386/07/28,9325
1386/07/29,9325
1386/07/30,9324
1386/08/01,9326
1386/08/02,9326
1386/08/03,9326
1386/08/04,9326
1386/08/05,9326
1386/08/06,9326
1386/08/07,9325
1386/08/08,9327
1386/08/09,9326
1386/08/10,9326
1386/08/11,9326
1386/08/12,9326
1386/08/13,9326
1386/08/14,9327
1386/08/15,9327
1386/08/16,9326
1386/08/17,9326
1386/08/18,9326
1386/08/19,9325
1386/08/20,9325
1386/08/21,9326
1386/08/22,9326
1386/08/23,9326
1386/08/24,9327
1386/08/25,9327
1386/08/26,9327
1386/08/27,9327
1386/08/28,9332
1386/08/29,9245
1386/08/30,9244
1386/09/01,9226
1386/09/02,9224
1386/09/03,9229
1386/09/04,9229
1386/09/05,9217
1386/09/06,9235
1386/09/07,9296
1386/09/08,9302
1386/09/09,9375
1386/09/10,9363
1386/09/11,9361
1386/09/12,9357
1386/09/13,9345
1386/09/14,9325
1386/09/15,9380
1386/09/16,9327
1386/09/17,9337
1386/09/18,9339
1386/09/19,9330
1386/09/20,9324
1386/09/21,9318
1386/09/22,9330
1386/09/23,9503
1386/09/24,9411
1386/09/25,9415
1386/09/26,9482
1386/09/27,9439
1386/09/28,9431
1386/09/29,9446
1386/09/30,9432
1386/10/01,9432
1386/10/02,9432
1386/10/03,9426
1386/10/04,9413
1386/10/05,9406
1386/10/06,9359
1386/10/07,9211
1386/10/08,9211
1386/10/09,9266
1386/10/10,9282
1386/10/11,9305
1386/10/12,9280
1386/10/13,9256
1386/10/14,9239
1386/10/15,9253
1386/10/16,9253
1386/10/17,9285
1386/10/18,9268
1386/10/19,9278
1386/10/20,9287
1386/10/21,9233
1386/10/22,9243
1386/10/23,9243
1386/10/24,9182
1386/10/25,9219
1386/10/26,9238
1386/10/27,9317
1386/10/28,9318
1386/10/29,9318
1386/10/30,9313
1386/11/01,9382
1386/11/02,9361
1386/11/03,9337
1386/11/04,9326
1386/11/05,9280
1386/11/06,9294
1386/11/07,9294
1386/11/08,9293
1386/11/09,9261
1386/11/10,9253
1386/11/11,9231
1386/11/12,9256
1386/11/13,9253
1386/11/14,9262
1386/11/15,9263
1386/11/16,9332
1386/11/17,9355
1386/11/18,9335
1386/11/19,9421
1386/11/20,9394
1386/11/21,9394
1386/11/22,9389
1386/11/23,9403
1386/11/24,9385
1386/11/25,9353
1386/11/26,9311
1386/11/27,9337
1386/11/28,9337
1386/11/29,9379
1386/11/30,9328
1386/12/01,9339
1386/12/02,9323
1386/12/03,9270
1386/12/04,9298
1386/12/05,9298
1386/12/06,9310
1386/12/07,9293
1386/12/08,9207
1386/12/09,9132
1386/12/10,9132
1386/12/11,9158
1386/12/12,9158
1386/12/13,9166
1386/12/14,9147
1386/12/15,9159
1386/12/16,9087
1386/12/17,9070
1386/12/18,9070
1386/12/19,9083
1386/12/20,9077
1386/12/21,9064
1386/12/22,9050
1386/12/23,9000
1386/12/24,8950
1386/12/25,8971
1386/12/26,8971
1386/12/27,8970
1386/12/28,8956
1386/12/29,8956
1387/01/01,8956
1387/01/02,8956
1387/01/03,8956
1387/01/04,8956
1387/01/05,9119
1387/01/06,9119
1387/01/07,9030
1387/01/08,8976
1387/01/09,8947
1387/01/10,8954
1387/01/11,8954
1387/01/12,9070
1387/01/13,9070
1387/01/14,9029
1387/01/15,9081
1387/01/16,8992
1387/01/17,9011
1387/01/18,9011
1387/01/19,9022
1387/01/20,9009
1387/01/21,9026
1387/01/22,8952
1387/01/23,8991
1387/01/24,8990
1387/01/25,8990
1387/01/26,8999
1387/01/27,8991
1387/01/28,8962
1387/01/29,8950
1387/01/30,9029
1387/01/31,9021
1387/02/01,9021
1387/02/02,8998
1387/02/03,8972
1387/02/04,8974
1387/02/05,9104
1387/02/06,9161
1387/02/07,9134
1387/02/08,9134
1387/02/09,9124
1387/02/10,9178
1387/02/11,9198
1387/02/12,9215
1387/02/13,9274
1387/02/14,9253
1387/02/15,9253
1387/02/16,9224
1387/02/17,9231
1387/02/18,9244
1387/02/19,9279
1387/02/20,9191
1387/02/21,9228
1387/02/22,9228
1387/02/23,9252
1387/02/24,9245
1387/02/25,9270
1387/02/26,9212
1387/02/27,9179
1387/02/28,9196
1387/02/29,9196
1387/02/30,9165
1387/02/31,9187
1387/03/01,9126
1387/03/02,9128
1387/03/03,9127
1387/03/04,9126
1387/03/05,9126
1387/03/06,9138
1387/03/07,9129
1387/03/08,9168
1387/03/09,9238
1387/03/10,9226
1387/03/11,9226
1387/03/12,9226
1387/03/13,9222
1387/03/14,9300
1387/03/15,9274
1387/03/16,9270
1387/03/17,9065
1387/03/18,9065
1387/03/19,9145
1387/03/20,9136
1387/03/21,9264
1387/03/22,9274
1387/03/23,9308
1387/03/24,9342
1387/03/25,9320
1387/03/26,9320
1387/03/27,9293
1387/03/28,9295
1387/03/29,9288
1387/03/30,9300
1387/03/31,9233
1387/04/01,9242
1387/04/02,9242
1387/04/03,9290
1387/04/04,9250
1387/04/05,9239
1387/04/06,9217
1387/04/07,9143
1387/04/08,9162
1387/04/09,9162
1387/04/10,9148
1387/04/11,9177
1387/04/12,9164
1387/04/13,9130
1387/04/14,9178
1387/04/15,9150
1387/04/16,9205
1387/04/17,9229
1387/04/18,9192
1387/04/19,9219
1387/04/20,9212
1387/04/21,9077
1387/04/22,9112
1387/04/23,9112
1387/04/24,9152
1387/04/25,9084
1387/04/26,9167
1387/04/27,9156
1387/04/28,9162
1387/04/29,9160
1387/04/30,9160
1387/04/31,9146
1387/05/01,9135
1387/05/02,9226
1387/05/03,9240
1387/05/04,9225
1387/05/05,9226
1387/05/06,9226
1387/05/07,9211
1387/05/08,9215
1387/05/09,9307
1387/05/10,9279
1387/05/11,9304
1387/05/12,9296
1387/05/13,9296
1387/05/14,9290
1387/05/15,9337
1387/05/16,9341
1387/05/17,9333
1387/05/18,9623
1387/05/19,9499
1387/05/20,9499
1387/05/21,9446
1387/05/22,9523
1387/05/23,9529
1387/05/24,9530
1387/05/25,9672
1387/05/26,9567
1387/05/27,9520
1387/05/28,9556
1387/05/29,9585
1387/05/30,9559
1387/05/31,9532
1387/06/01,9522
1387/06/02,9525
1387/06/03,9525
1387/06/04,9549
1387/06/05,9636
1387/06/06,9571
1387/06/07,9563
1387/06/08,9618
1387/06/09,9589
1387/06/10,9589
1387/06/11,9600
1387/06/12,9656
1387/06/13,9610
1387/06/14,9570
1387/06/15,9748
1387/06/16,9681
1387/06/17,9681
1387/06/18,9681
1387/06/19,9743
1387/06/20,9754
1387/06/21,9809
1387/06/22,9610
1387/06/23,9707
1387/06/24,9707
1387/06/25,9707
1387/06/26,9729
1387/06/27,9712
1387/06/28,9689
1387/06/29,9602
1387/06/30,9642
1387/06/31,9642
1387/07/01,9419
1387/07/02,9571
1387/07/03,9589
1387/07/04,9566
1387/07/05,9628
1387/07/06,9601
1387/07/07,9601
1387/07/08,9737
1387/07/09,9703
1387/07/10,9986
1387/07/11,9805
1387/07/12,9910
1387/07/13,9857
1387/07/14,9857
1387/07/15,9899
1387/07/16,9899
1387/07/17,9881
1387/07/18,9778
1387/07/19,10039
1387/07/20,9848
1387/07/21,9840
1387/07/22,9740
1387/07/23,9722
1387/07/24,9795
1387/07/25,9847
1387/07/26,9883
1387/07/27,9893
1387/07/28,9893
1387/07/29,9855
1387/07/30,9985
1387/08/01,9906
1387/08/02,9943
1387/08/03,9943
1387/08/04,10101
1387/08/05,9985
1387/08/06,10147
1387/08/07,10035
1387/08/08,9931
1387/08/09,10009
1387/08/10,10268
1387/08/11,10060
1387/08/12,10060
1387/08/13,10032
1387/08/14,9981
1387/08/15,10039
1387/08/16,9999
1387/08/17,10141
1387/08/18,10105
1387/08/19,10105
1387/08/20,10075
1387/08/21,10070
1387/08/22,10177
1387/08/23,10176
1387/08/24,10094
1387/08/25,10155
1387/08/26,10155
1387/08/27,10091
1387/08/28,10184
1387/08/29,10164
1387/08/30,10256
1387/09/01,10249
1387/09/02,10249
1387/09/03,10249
1387/09/04,10227
1387/09/05,10118
1387/09/06,10068
1387/09/07,10090
1387/09/08,10104
1387/09/09,10104
1387/09/10,10104
1387/09/11,10101
1387/09/12,10123
1387/09/13,10106
1387/09/14,10124
1387/09/15,10104
1387/09/16,10104
1387/09/17,10104
1387/09/18,10107
1387/09/19,10024
1387/09/20,10024
1387/09/21,10008
1387/09/22,9948
1387/09/23,9948
1387/09/24,9948
1387/09/25,9927
1387/09/26,9892
1387/09/27,9645
1387/09/28,9645
1387/09/29,9801
1387/09/30,9801
1387/10/01,9801
1387/10/02,9782
1387/10/03,9784
1387/10/04,9793
1387/10/05,9819
1387/10/06,9807
1387/10/07,9807
1387/10/08,9807
1387/10/09,9799
1387/10/10,9818
1387/10/11,9825
1387/10/12,9867
1387/10/13,9867
1387/10/14,9867
1387/10/15,9867
1387/10/16,9893
1387/10/17,9896
1387/10/18,9896
1387/10/19,9896
1387/10/20,9966
1387/10/21,9966
1387/10/22,9966
1387/10/23,9996
1387/10/24,9988
1387/10/25,9988
1387/10/26,10019
1387/10/27,9994
1387/10/28,9994
1387/10/29,9994
1387/10/30,9944
1387/11/01,9954
1387/11/02,9928
1387/11/03,9852
1387/11/04,9800
1387/11/05,9800
1387/11/06,9800
1387/11/07,9800
1387/11/08,9680
1387/11/09,9670
1387/11/10,9670
1387/11/11,9698
1387/11/12,9698
1387/11/13,9699
1387/11/14,9678
1387/11/15,9609
1387/11/16,9560
1387/11/17,9574
1387/11/18,9569
1387/11/19,9569
1387/11/20,9569
1387/11/21,9568
1387/11/22,9579
1387/11/23,9579
1387/11/24,9568
1387/11/25,9578
1387/11/26,9578
1387/11/27,9578
1387/11/28,9643
1387/11/29,9643
1387/11/30,9673
1387/12/01,9676
1387/12/02,9488
1387/12/03,9679
1387/12/04,9679
1387/12/05,9703
1387/12/06,9772
1387/12/07,9766
1387/12/08,9823
1387/12/09,9823
1387/12/10,9823
